corpus,zipf_a,filler_n,seed,lr,docs,train_tokens,facts_delivered,bits_delivered,obj_loss_bits_indist,ideal_loss_bits,facts_stored,bits_stored,bits_stored_soft,unseen_top1_acc,train_loss_nats,wall_seconds,git_commit,config_hash,obj_loss_bits_indist_fullvocab,unseen_loss_bits,delivered_top1_acc,cooldown
EQ4_n16,,16,3,0.0003,29952,840058,29598,355176,12.163200284628868,11.644592803359991,6.77392578125,81.287109375,1352.9727131682394,0.00015,5.11027193069458,4.041005373001099,4d99018688fa,9ef389da4bf0,12.1814172838068,12.163674160814285,0.0004730049327657274,1
EQ4_n16,,16,3,0.0003,50816,1425585,49811,597732,12.15536907549858,11.40172987353551,10.839111328125,130.0693359375,1958.8216763760574,0.0002,5.058813095092773,7.46349024772644,4d99018688fa,9ef389da4bf0,12.188195787892342,12.161030370807648,0.00046174539760293913,1
EQ4_n16,,16,3,0.0003,86272,2420264,83484,1001808,12.165199230780601,10.997749511296382,11.6181640625,139.41796875,2166.1439155025473,0.00035,5.085964679718018,12.885715246200562,4d99018688fa,9ef389da4bf0,12.204496193223,12.178925299263,0.00038330698097839105,1
EQ4_n16,,16,3,0.0003,146304,4103385,138441,1661292,12.183296166677476,10.338346047238574,7.200927734375,86.4111328125,2980.3140222343936,0.00015,5.089679718017578,21.13313913345337,4d99018688fa,9ef389da4bf0,12.275125697159767,12.186344683790207,0.00029615504077549283,1
EQ4_n16,,16,3,0.0003,248064,6957751,225877,2710524,12.080331573991776,9.288870841490215,8.854248046875,106.2509765625,3692.980159323306,0.0001,5.07661247253418,33.29723262786865,4d99018688fa,9ef389da4bf0,12.241434594578743,12.096040280771255,0.00028334004790217683,1
EQ4_n16,,16,3,0.0003,420608,11797276,359091,4309092,12.052774018359184,7.694461954431807,22.331298828125,267.9755859375,3510.0317605984237,0.0002,5.083659648895264,52.6079363822937,4d99018688fa,9ef389da4bf0,12.218990506181717,12.0632129342556,0.00030632903637239586,1
EQ4_n16,,16,3,0.0003,713216,20004803,544448,6533376,12.041172234754562,5.470484553005797,25.078125,300.9375,4686.6639488174405,0.0003,5.0951619148254395,84.11317563056946,4d99018688fa,9ef389da4bf0,12.209298582382202,12.056299645900726,0.00029020218643470083,1
